D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_35_468.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_35_468.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_35_468.jpg,-0.15,1,0,19.22099
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_35_571.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_35_571.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_35_571.jpg,-0.4,1,0,20.16085
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_35_657.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_35_657.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_35_657.jpg,0,1,0,20.89349
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_35_742.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_35_742.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_35_742.jpg,0,1,0,21.86735
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_35_842.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_35_842.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_35_842.jpg,0,1,0,22.86886
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_35_932.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_35_932.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_35_932.jpg,0,1,0,23.64926
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_36_041.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_36_041.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_36_041.jpg,-0.25,1,0,24.58834
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_36_126.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_36_126.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_36_126.jpg,-0.5000001,1,0,25.41374
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_36_235.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_36_235.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_36_235.jpg,-0.7500002,1,0,26.10224
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_36_323.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_36_323.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_36_323.jpg,-1,1,0,26.65954
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_36_444.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_36_444.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_36_444.jpg,-1,1,0,27.39089
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_36_552.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_36_552.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_36_552.jpg,0,1,0,28.14732
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_36_655.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_36_655.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_36_655.jpg,0,1,0,28.96037
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_36_768.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_36_768.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_36_768.jpg,0,0.8247571,0,29.93206
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_36_884.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_36_884.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_36_884.jpg,0.3,0.862447,0,30.12793
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_36_998.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_36_998.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_36_998.jpg,0.5500001,0.8379301,0,30.10806
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_37_093.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_37_093.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_37_093.jpg,0.8000001,1,0,30.10652
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_37_166.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_37_166.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_37_166.jpg,1,1,0,30.09334
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_37_260.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_37_260.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_37_260.jpg,1,1,0,30.1132
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_37_374.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_37_374.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_37_374.jpg,0,1,0,30.17774
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_37_484.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_37_484.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_37_484.jpg,-0.15,1,0,30.17418
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_37_585.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_37_585.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_37_585.jpg,-0.4,1,0,30.14766
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_37_690.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_37_690.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_37_690.jpg,0,1,0,30.1901
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_37_761.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_37_761.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_37_761.jpg,-0.1,1,0,30.18805
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_37_856.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_37_856.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_37_856.jpg,-0.3,1,0,30.17203
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_37_961.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_37_961.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_37_961.jpg,-0.5500001,1,0,30.1413
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_38_039.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_38_039.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_38_039.jpg,-0.7500002,1,0,30.11543
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_38_137.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_38_137.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_38_137.jpg,0,1,0,30.16535
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_38_249.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_38_249.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_38_249.jpg,-0.15,1,0,30.19267
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_38_355.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_38_355.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_38_355.jpg,-0.4,1,0,30.17089
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_38_432.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_38_432.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_38_432.jpg,0,0.7689775,0,30.11911
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_38_533.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_38_533.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_38_533.jpg,0,0.8434504,0,30.146
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_38_657.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_38_657.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_38_657.jpg,0.15,1,0,30.18298
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_38_767.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_38_767.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_38_767.jpg,0,1,0,30.19027
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_38_892.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_38_892.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_38_892.jpg,0,1,0,30.19028
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_38_993.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_38_993.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_38_993.jpg,-0.1,1,0,30.18749
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_39_081.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_39_081.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_39_081.jpg,-0.3,1,0,30.16894
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_39_170.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_39_170.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_39_170.jpg,-0.5500001,1,0,30.13931
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_39_268.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_39_268.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_39_268.jpg,0,1,0,30.18767
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_39_337.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_39_337.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_39_337.jpg,0,1,0,30.18957
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_39_454.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_39_454.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_39_454.jpg,0,1,0,30.19028
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_39_568.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_39_568.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_39_568.jpg,0,1,0,30.19032
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_39_635.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_39_635.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_39_635.jpg,0,1,0,30.1903
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_39_714.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_39_714.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_39_714.jpg,0,1,0,30.1903
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_39_823.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_39_823.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_39_823.jpg,-0.3,1,0,30.16934
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_39_915.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_39_915.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_39_915.jpg,-0.5000001,1,0,30.14536
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_40_000.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_40_000.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_40_000.jpg,0,1,0,30.18761
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_40_108.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_40_108.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_40_108.jpg,-0.3,1,0,30.17631
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_40_200.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_40_200.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_40_200.jpg,0,1,0,30.18695
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_40_298.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_40_298.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_40_298.jpg,0,1,0,30.1898
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_40_369.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_40_369.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_40_369.jpg,0,1,0,30.19026
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_40_475.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_40_475.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_40_475.jpg,0,1,0,30.1903
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_40_594.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_40_594.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_40_594.jpg,0,1,0,30.19029
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_40_687.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_40_687.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_40_687.jpg,0,1,0,30.19027
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_40_765.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_40_765.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_40_765.jpg,0,1,0,30.19065
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_40_881.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_40_881.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_40_881.jpg,-0.15,1,0,30.18419
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_40_996.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_40_996.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_40_996.jpg,0,1,0,30.18881
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_41_077.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_41_077.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_41_077.jpg,0,1,0,30.19013
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_41_167.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_41_167.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_41_167.jpg,0,1,0,30.19028
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_41_258.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_41_258.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_41_258.jpg,0,1,0,30.19031
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_41_364.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_41_364.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_41_364.jpg,0,1,0,30.19029
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_41_447.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_41_447.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_41_447.jpg,-0.1,1,0,30.18775
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_41_547.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_41_547.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_41_547.jpg,-0.35,1,0,30.16357
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_41_667.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_41_667.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_41_667.jpg,0,1,0,30.18988
D:\6th sem\nvidia self driving car project\myData\IMG\center_2023_02_10_10_24_41_770.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\left_2023_02_10_10_24_41_770.jpg,D:\6th sem\nvidia self driving car project\myData\IMG\right_2023_02_10_10_24_41_770.jpg,0,1,0,30.19036
